model,run,N,Q,K,activation_power,ritz_degree,ritz_ratio,projection_samples,projection_gram_residual,boundary_residual,validation_score,hyperparameter_scores,parameter_covering_radius,parameter_separation,projection_seed,training_seed,system_backend,direct_solver,direct_rcond,manufactured_solution,nu,name,r_c,r_e,abs_u,abs_M,wall_time,rank,columns,condition_estimate,w_h2_error,M_hdivdiv_error,coefficient_ball_active,coefficient_norm,algorithm,hyperparameter,study,configuration
plate,0,400,802,841,7,7,2.0,3364,5.900793522345558e-15,0.0,0.0014049328816849486,"{""1e-06"": 4.83609803963862, ""1e-08"": 0.03888062338684469, ""1e-10"": 0.0014049328816849486, ""1e-12"": 0.001615266596485324, ""1e-14"": 0.007051691739390814}",0.1764912388367556,0.03519211925547657,100023,100031,direct,streaming_tsqr,1e-14,trig,0.3,LS(tsvd),0.0009324423711697238,0.0013442173162098252,6.909707248676937e-07,6.766520784922505e-05,0.22719524599961005,591,1604,9977296279.529554,0.00040650680673699063,0.0013459193042495616,False,1461.687566284234,tsvd,1e-10,q,Qratio-2
plate,1,400,802,841,7,7,2.0,3364,5.525414034298001e-15,0.0,0.003329908859712718,"{""100.0"": 67.1749946784595, ""1000.0"": 28.949582042309487, ""10000.0"": 8.628291189602058, ""100000.0"": 0.003329908859712718, ""1000000.0"": 0.07756660094948097, ""inf"": 0.13699989924086978}",0.1764912388367556,0.03519211925547657,200023,200031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ball),0.0003497517263622332,0.003325153585332346,2.715021670555097e-07,2.0310479515252328e-05,0.5426215119950939,1289,1604,98828198363056.81,0.00018095040092001104,0.0033252156143063405,True,2496.8808626036207,ball,100000.0,q,Qratio-2
plate,1,400,802,841,7,7,2.0,3364,5.525414034298001e-15,0.0,0.0013469618806448483,"{""1e-05"": 24.12543065237062, ""1e-06"": 4.4554006342277646, ""1e-08"": 0.07731010959336547, ""1e-10"": 0.0013469618806448483, ""1e-12"": 0.011041935617012624, ""1e-14"": 0.135744981696236}",0.1764912388367556,0.03519211925547657,200023,200031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ridge),0.002241734994746599,0.0012142979224983683,6.818278094104175e-07,0.00017563395695203228,0.2155963499972131,588,1604,9859305854.240553,0.0005580328607936357,0.0012269338741018121,True,1436.5531223146056,ridge,1e-10,q,Qratio-2
plate,1,400,802,841,7,7,2.0,3364,5.525414034298001e-15,0.0,0.0014881960580402128,"{""1e-06"": 4.775997547467042, ""1e-08"": 0.08841433894363256, ""1e-10"": 0.0014881960580402128, ""1e-12"": 0.00551816434010324, ""1e-14"": 0.13699989924086978}",0.1764912388367556,0.03519211925547657,200023,200031,direct,streaming_tsqr,1e-14,trig,0.3,LS(tsvd),0.002144736985509006,0.0013605057964299295,9.623886170390507e-07,0.00016047725997054952,0.2171379580104258,588,1604,9859305854.240553,0.0005843181817192784,0.0013699375799966552,False,1451.3143935319642,tsvd,1e-10,q,Qratio-2
plate,2,400,802,841,7,7,2.0,3364,2.5343654785253313e-15,0.0,0.0073532485149523895,"{""100.0"": 66.54704757806209, ""1000.0"": 29.16124945362806, ""10000.0"": 8.65018927772427, ""100000.0"": 0.0073532485149523895, ""1000000.0"": 0.007517928028713915, ""inf"": 0.011178833875401348}",0.1764912388367556,0.03519211925547657,300023,300031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ball),0.00032713603931766095,0.007350265371232789,3.2407647968320747e-07,1.8761433716810935e-05,0.611116943997331,1273,1604,98452928813765.86,0.00020975501890246222,0.007350289315322153,True,2496.8808561150836,ball,100000.0,q,Qratio-2
plate,2,400,802,841,7,7,2.0,3364,2.5343654785253313e-15,0.0,0.0019129832501139105,"{""1e-05"": 25.465050499287454, ""1e-06"": 4.673712041595128, ""1e-08"": 0.08443664657926171, ""1e-10"": 0.0019129832501139105, ""1e-12"": 0.007207815432495054, ""1e-14"": 0.013875958053888672}",0.1764912388367556,0.03519211925547657,300023,300031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ridge),0.0018558702408704867,0.001786006741325089,8.212777531021774e-07,0.0001443777657980428,0.2330844209936913,582,1604,9998755832.458117,0.0006705483070863321,0.001791832865898909,True,1437.7357257990036,ridge,1e-10,q,Qratio-2
plate,2,400,802,841,7,7,2.0,3364,2.5343654785253313e-15,0.0,0.00261102100123696,"{""1e-06"": 5.75755911644236, ""1e-08"": 0.07094893116890287, ""1e-10"": 0.00261102100123696, ""1e-12"": 0.007359273627347174, ""1e-14"": 0.011178833875401348}",0.1764912388367556,0.03519211925547657,300023,300031,direct,streaming_tsqr,1e-14,trig,0.3,LS(tsvd),0.001905780600788614,0.0025658344373891743,4.983420014605917e-07,0.00014706443981753455,0.2345014919701498,582,1604,9998755832.458117,0.0004630122954867841,0.002570045585111491,False,1457.3966856604118,tsvd,1e-10,q,Qratio-2
plate,3,400,802,841,7,7,2.0,3364,2.5371889883540105e-15,0.0,0.002052726873301584,"{""100.0"": 66.9547412169883, ""1000.0"": 28.464889522184723, ""10000.0"": 8.555249061063517, ""100000.0"": 0.002052726873301584, ""1000000.0"": 0.0029646621177137427, ""inf"": 0.01125498122668087}",0.1764912388367556,0.03519211925547657,400023,400031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ball),0.0002799475797674166,0.0020389171916818122,5.33346032113016e-07,1.4142085007389185e-05,0.5444124909990933,1278,1604,99002062032219.64,0.00023912146670355776,0.002038966236381565,True,2496.880844127273,ball,100000.0,q,Qratio-2
plate,3,400,802,841,7,7,2.0,3364,2.5371889883540105e-15,0.0,0.0015259900683485433,"{""1e-05"": 23.643060025941253, ""1e-06"": 4.604849365385396, ""1e-08"": 0.07039410702371786, ""1e-10"": 0.0015259900683485433, ""1e-12"": 0.0027122983812616457, ""1e-14"": 0.013991309371020869}",0.1764912388367556,0.03519211925547657,400023,400031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ridge),0.00124490993831496,0.0012913329478780287,8.489090978358895e-07,8.58669999799858e-05,0.20713046402670443,583,1604,9935897978.09769,0.0008101710216267049,0.001294184656052189,True,1438.3628813314203,ridge,1e-10,q,Qratio-2
plate,3,400,802,841,7,7,2.0,3364,2.5371889883540105e-15,0.0,0.001635814175496767,"{""1e-06"": 4.75292176569975, ""1e-08"": 0.06560127682539416, ""1e-10"": 0.001635814175496767, ""1e-12"": 0.002839647373406377, ""1e-14"": 0.01125498122668087}",0.1764912388367556,0.03519211925547657,400023,400031,direct,streaming_tsqr,1e-14,trig,0.3,LS(tsvd),0.001203662963542176,0.0014042565711109313,5.096558881123204e-07,7.423101915123741e-05,0.2095248220139183,583,1604,9935897978.09769,0.0008363316360301261,0.0014062171815592574,False,1455.7762113981805,tsvd,1e-10,q,Qratio-2
plate,4,400,802,841,7,7,2.0,3364,3.009184335541785e-15,0.0,0.0011121051120564455,"{""100.0"": 66.63429750888521, ""1000.0"": 28.509434526339536, ""10000.0"": 8.454383800850115, ""100000.0"": 0.0011121051120564455, ""1000000.0"": 0.0016370475730111344, ""inf"": 0.006790941840315763}",0.1764912388367556,0.03519211925547657,500023,500031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ball),0.00019932219902099878,0.0011006682987540356,2.2587311071820781e-07,1.159357609886103e-05,0.5629318009887356,1295,1604,99653345967719.97,0.00015329603400297703,0.0011007293558767581,True,2496.8808426620394,ball,100000.0,q,Qratio-2
