model,run,N,Q,K,activation_power,ritz_degree,ritz_ratio,projection_samples,projection_gram_residual,boundary_residual,validation_score,hyperparameter_scores,parameter_covering_radius,parameter_separation,projection_seed,training_seed,system_backend,direct_solver,direct_rcond,manufactured_solution,nu,name,u_l2_error,sigma_l2_error,wall_time,rank,columns,condition_estimate,u_h1_error,sigma_hdiv_error,constitutive_residual,equilibrium_residual,coefficient_ball_active,trace_residual,continuous_trace_mean,sigma_deviatoric_l2_error,sigma_hydrostatic_l2_error,u_h1_exact_norm,sigma_hdiv_exact_norm,relative_u_h1_error,relative_sigma_hdiv_error,coefficient_norm,algorithm,hyperparameter,study,configuration
elasticity-2d,1,400,3208,841,7,7,2.0,12808,5.210665604783716e-15,0.0,1.3949675641800084e-07,"{""1e-06"": 0.011865785864422475, ""1e-08"": 0.00018891015913538123, ""1e-10"": 1.9657491397812953e-06, ""1e-12"": 1.3949675641800084e-07, ""1e-14"": 1.4899146796917474e-07}",0.1764912388367556,0.03519211925547657,200023,200031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(tsvd),5.402280667839226e-10,2.5983887734473803e-08,1.3517132030101493,1300,2004,999076620402.0298,3.218603323681121e-08,1.3579069561713082e-07,3.3387516751284415e-08,1.332814713093554e-07,False,1.4210854715202004e-14,2.8796409701215e-16,1.8697012326867145e-08,1.804395056096963e-08,2.2836308025822403,15.004035497307717,1.4094236774357967e-08,9.050278216250336e-09,41.03753170977122,tsvd,1e-12,q,Qratio-8
elasticity-2d,2,400,3208,841,7,7,2.0,12808,3.860170997816622e-15,0.0,1.3113066236639705e-07,"{""100.0"": 1.8574113646518176, ""1000.0"": 0.00041930083662207023, ""10000.0"": 1.3113066236639705e-07, ""100000.0"": 1.3410231746237043e-07, ""1000000.0"": 1.3410231746237043e-07, ""inf"": 1.3410231746237043e-07}",0.1764912388367556,0.03519211925547657,300023,300031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),4.906992923209505e-10,1.4206503644206812e-08,1.8913908470130991,1649,2004,99952687881777.05,3.5148438269668283e-08,1.263500770829902e-07,3.188422528192398e-08,1.2554886392590218e-07,True,1.0658141036401503e-14,-4.392493313520873e-14,9.025132640304943e-09,1.097140495186299e-08,2.2836308025822403,15.004035497307717,1.5391471436592905e-08,8.421072924391715e-09,223.41615275320626,ball,10000.0,q,Qratio-8
elasticity-2d,2,400,3208,841,7,7,2.0,12808,3.860170997816622e-15,0.0,1.3299658986893407e-07,"{""1e-05"": 0.1527288859346271, ""1e-06"": 0.011279419970071194, ""1e-08"": 0.00015483361312901636, ""1e-10"": 2.233111283117083e-06, ""1e-12"": 1.3714993607519004e-07, ""1e-14"": 1.3299658986893407e-07}",0.1764912388367556,0.03519211925547657,300023,300031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ridge),4.9270260044294e-10,1.5819809953190717e-08,1.2583936839946546,1649,2004,99952687881777.05,3.448813300669503e-08,1.2845594689990526e-07,3.1761790701027274e-08,1.2747809187070618e-07,True,0.0,-1.0768122504778432e-13,1.0357215620526762e-08,1.1958029584550645e-08,2.2836308025822403,15.004035497307717,1.5102324319542897e-08,8.561426485758117e-09,424.6258337934638,ridge,1e-14,q,Qratio-8
elasticity-2d,2,400,3208,841,7,7,2.0,12808,3.860170997816622e-15,0.0,1.3410231746237043e-07,"{""1e-06"": 0.012127273411237255, ""1e-08"": 0.00019519195818635618, ""1e-10"": 1.9205527120266767e-06, ""1e-12"": 1.4488195370890652e-07, ""1e-14"": 1.3410231746237043e-07}",0.1764912388367556,0.03519211925547657,300023,300031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(tsvd),5.048314813155714e-10,1.666149134916527e-08,1.26568998300354,1649,2004,99952687881777.05,3.705347675344492e-08,1.2887975667017929e-07,3.407985707340478e-08,1.2779822528261616e-07,False,1.4210854715202004e-14,-5.145536774442405e-14,1.1024532331840737e-08,1.2492597041548543e-08,2.2836308025822403,15.004035497307717,1.6225686179896638e-08,8.589672871228884e-09,416.39860457252655,tsvd,1e-14,q,Qratio-8
elasticity-2d,3,400,3208,841,7,7,2.0,12808,4.7419109893595045e-15,0.0,1.3363666943336806e-07,"{""100.0"": 1.8611176067592685, ""1000.0"": 0.00040353813561913246, ""10000.0"": 1.3363666943336806e-07, ""100000.0"": 1.4781548954417023e-07, ""1000000.0"": 1.4781548954417023e-07, ""inf"": 1.4781548954417023e-07}",0.1764912388367556,0.03519211925547657,400023,400031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),5.03977078146758e-10,1.0978760561148736e-08,1.858943638013443,1650,2004,98076331814396.45,3.039986294545973e-08,1.3005364583056003e-07,2.7099879583052488e-08,1.295894193611566e-07,True,3.552713678800501e-15,-1.7216263137331822e-14,8.213781278456589e-09,7.284708681114913e-09,2.2836308025822403,15.004035497307717,1.331207431213695e-08,8.667911099910188e-09,223.39684249875108,ball,10000.0,q,Qratio-8
elasticity-2d,3,400,3208,841,7,7,2.0,12808,4.7419109893595045e-15,0.0,1.3730934713401717e-07,"{""1e-05"": 0.15253938023477523, ""1e-06"": 0.011427401166566728, ""1e-08"": 0.00014546457702697502, ""1e-10"": 1.7927188981824583e-06, ""1e-12"": 1.3730934713401717e-07, ""1e-14"": 1.411144907400678e-07}",0.1764912388367556,0.03519211925547657,400023,400031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ridge),5.539244999784105e-10,1.8444265379246222e-08,1.243996035977034,1293,2004,993397096551.7755,3.115163315704389e-08,1.337618777202874e-07,3.0004007253556475e-08,1.3248414624353006e-07,True,2.1316282072803006e-14,-5.854691731421724e-15,1.37011812644184e-08,1.234781589349351e-08,2.2836308025822403,15.004035497307717,1.364127385294455e-08,8.915060067959e-09,39.549369893914815,ridge,1e-12,q,Qratio-8
elasticity-2d,3,400,3208,841,7,7,2.0,12808,4.7419109893595045e-15,0.0,1.399011444516549e-07,"{""1e-06"": 0.011939728571569618, ""1e-08"": 0.00018685274066057122, ""1e-10"": 1.5486896951626012e-06, ""1e-12"": 1.399011444516549e-07, ""1e-14"": 1.4781548954417023e-07}",0.1764912388367556,0.03519211925547657,400023,400031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(tsvd),5.846612253226692e-10,2.354225699688706e-08,1.2499441920081154,1293,2004,993397096551.7755,3.1060346278727156e-08,1.364298517112782e-07,3.0973486797274194e-08,1.343832823436527e-07,False,7.105427357601002e-15,-1.2190769227427012e-14,1.669233609371325e-08,1.6601318629614806e-08,2.2836308025822403,15.004035497307717,1.3601299406018404e-08,9.092877161998105e-09,41.70881825571629,tsvd,1e-12,q,Qratio-8
elasticity-2d,4,400,3208,841,7,7,2.0,12808,4.93305886333429e-15,0.0,1.2418932589132035e-07,"{""100.0"": 1.8641141039493552, ""1000.0"": 0.0004066552201737628, ""10000.0"": 1.2418932589132035e-07, ""100000.0"": 1.327533172325913e-07, ""1000000.0"": 1.327533172325913e-07, ""inf"": 1.327533172325913e-07}",0.1764912388367556,0.03519211925547657,500023,500031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),4.768041880254082e-10,9.704707496672879e-09,1.936879955988843,1660,2004,99789798248570.5,2.6875301347314366e-08,1.2131119211419878e-07,2.4007795228951454e-08,1.209223882685587e-07,True,5.3290705182007514e-14,-1.2420620087993939e-14,6.946430649210861e-09,6.7770531082235695e-09,2.2836308025822403,15.004035497307717,1.1768671764684917e-08,8.085237610639254e-09,223.35583887643386,ball,10000.0,q,Qratio-8
elasticity-2d,4,400,3208,841,7,7,2.0,12808,4.93305886333429e-15,0.0,1.272754360528033e-07,"{""1e-05"": 0.14967851310652303, ""1e-06"": 0.010970623065750156, ""1e-08"": 0.00014550308524190233, ""1e-10"": 1.934047451799207e-06, ""1e-12"": 1.343538284396865e-07, ""1e-14"": 1.272754360528033e-07}",0.1764912388367556,0.03519211925547657,500023,500031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ridge),4.725749604360329e-10,9.845107048739708e-09,1.3025483620003797,1660,2004,99789798248570.5,2.7233254966163265e-08,1.243898749026251e-07,2.4241720879715568e-08,1.2399965663456322e-07,True,5.684341886080802e-14,-4.555730792610291e-14,7.028862333288243e-09,6.893564179785812e-09,2.2836308025822403,15.004035497307717,1.1925419352098845e-08,8.29042792686976e-09,498.93869090322374,ridge,1e-14,q,Qratio-8
elasticity-2d,4,400,3208,841,7,7,2.0,12808,4.93305886333429e-15,0.0,1.327533172325913e-07,"{""1e-06"": 0.011831392767697764, ""1e-08"": 0.00018305374512610646, ""1e-10"": 1.7458420494738601e-06, ""1e-12"": 1.386223230507832e-07, ""1e-14"": 1.327533172325913e-07}",0.1764912388367556,0.03519211925547657,500023,500031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(tsvd),4.74629415230947e-10,1.0932594402821335e-08,1.3111401569913141,1660,2004,99789798248570.5,2.8164513318084507e-08,1.2980256544427034e-07,2.5128584697690837e-08,1.2934134828250975e-07,False,1.1368683772161603e-13,-1.3784980101849698e-14,7.838692567850371e-09,7.62079518182504e-09,2.2836308025822403,15.004035497307717,1.2333216597988247e-08,8.651176909542886e-09,503.62561574422335,tsvd,1e-14,q,Qratio-8
elasticity-2d,5,400,3208,841,7,7,2.0,12808,4.771684426383363e-15,0.0,1.2665876770898698e-07,"{""100.0"": 1.8614917313696417, ""1000.0"": 0.00040871997864150306, ""10000.0"": 1.2665876770898698e-07, ""100000.0"": 1.3029099498440392e-07, ""1000000.0"": 1.3029099498440392e-07, ""inf"": 1.3029099498440392e-07}",0.1764912388367556,0.03519211925547657,600023,600031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),4.3303340586424867e-10,8.965655052206538e-09,1.9139772709750105,1646,2004,99772385166627.6,2.4803708025694454e-08,1.243035141173073e-07,2.2314389312967936e-08,1.2397975903911275e-07,True,2.4868995751603507e-14,-2.8612529012761456e-14,7.043374012653504e-09,5.547418591834757e-09,2.2836308025822403,15.004035497307717,1.0861522798539674e-08,8.284672089692935e-09,223.39156758266273,ball,10000.0,q,Qratio-8
elasticity-2d,5,400,3208,841,7,7,2.0,12808,4.771684426383363e-15,0.0,1.3316620610953012e-07,"{""1e-05"": 0.15748459641711554, ""1e-06"": 0.011267727199648, ""1e-08"": 0.0001461053924960645, ""1e-10"": 2.037620619333559e-06, ""1e-12"": 1.3590350881419699e-07, ""1e-14"": 1.3316620610953012e-07}",0.1764912388367556,0.03519211925547657,600023,600031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ridge),4.3892445554479616e-10,9.36081481653761e-09,1.2769345229608007,1646,2004,99772385166627.6,2.617396300481671e-08,1.3079357613670733e-07,2.3534707970069695e-08,1.30458172241524e-07,True,7.105427357601002e-14,-7.368237964211488e-15,7.407130015095774e-09,5.723572220997767e-09,2.2836308025822403,15.004035497307717,1.1461556296762252e-08,8.717226519503808e-09,487.1624808831049,ridge,1e-14,q,Qratio-8
elasticity-2d,5,400,3208,841,7,7,2.0,12808,4.771684426383363e-15,0.0,1.3029099498440392e-07,"{""1e-06"": 0.01203048641067939, ""1e-08"": 0.00018900252108323425, ""1e-10"": 1.757502725353461e-06, ""1e-12"": 1.4174739693919266e-07, ""1e-14"": 1.3029099498440392e-07}",0.1764912388367556,0.03519211925547657,600023,600031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(tsvd),4.486862663031751e-10,1.0449636057138208e-08,1.2871180739894044,1646,2004,99772385166627.6,2.812348788201529e-08,1.2734644382040845e-07,2.531273893201377e-08,1.269169880669164e-07,False,1.0658141036401503e-14,-1.2695573758936263e-14,8.291885464043131e-09,6.359208219411688e-09,2.2836308025822403,15.004035497307717,1.2315251594178161e-08,8.487479507980313e-09,435.5037093195953,tsvd,1e-14,q,Qratio-8
elasticity-2d,6,400,3208,841,7,7,2.0,12808,5.190098704487989e-15,0.0,1.2914863112768222e-07,"{""100.0"": 1.8615080715014538, ""1000.0"": 0.0003997325115460795, ""10000.0"": 1.2914863112768222e-07, ""100000.0"": 1.363457905417293e-07, ""1000000.0"": 1.363457905417293e-07, ""inf"": 1.363457905417293e-07}",0.1764912388367556,0.03519211925547657,700023,700031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),4.787698317145587e-10,7.894211787849733e-09,1.9479983119817916,1654,2004,98081365619373.6,2.6160597605730015e-08,1.2641962808340812e-07,2.2993167816734698e-08,1.261729122474226e-07,True,7.105427357601002e-15,-5.4566594298588456e-14,5.844601617461401e-09,5.306525387161854e-09,2.2836308025822403,15.004035497307717,1.1455703599788826e-08,8.425708410653421e-09,223.39541961420423,ball,10000.0,q,Qratio-8
elasticity-2d,6,400,3208,841,7,7,2.0,12808,5.190098704487989e-15,0.0,1.3196599070024965e-07,"{""1e-05"": 0.1496434806862353, ""1e-06"": 0.01100022904987583, ""1e-08"": 0.00013806538363200037, ""1e-10"": 1.5484128880980538e-06, ""1e-12"": 1.3196599070024965e-07, ""1e-14"": 1.3595477888385418e-07}",0.1764912388367556,0.03519211925547657,700023,700031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ridge),4.854697068134449e-10,1.4169988769056725e-08,1.2692894249921665,1299,2004,995327885225.273,2.7400323056179706e-08,1.2911220303360494e-07,2.5477304571119345e-08,1.283322733784282e-07,True,3.907985046680551e-14,-2.922488639978127e-14,9.915565604601705e-09,1.0122753600480125e-08,2.2836308025822403,15.004035497307717,1.1998578327633562e-08,8.60516512752669e-09,39.34769517219211,ridge,1e-12,q,Qratio-8
