model,run,N,Q,K,activation_power,ritz_degree,ritz_ratio,projection_samples,projection_gram_residual,boundary_residual,validation_score,hyperparameter_scores,parameter_covering_radius,parameter_separation,projection_seed,training_seed,system_backend,direct_solver,direct_rcond,manufactured_solution,nu,name,u_l2_error,sigma_l2_error,wall_time,rank,columns,condition_estimate,u_h1_error,sigma_hdiv_error,constitutive_residual,equilibrium_residual,coefficient_ball_active,trace_residual,continuous_trace_mean,sigma_deviatoric_l2_error,sigma_hydrostatic_l2_error,u_h1_exact_norm,sigma_hdiv_exact_norm,relative_u_h1_error,relative_sigma_hdiv_error,coefficient_norm,algorithm,hyperparameter,study,configuration
elasticity-2d,0,500,8016,1024,7,10,2.0,12808,3.863255035514776e-14,0.0,4.204539963767786e-08,"{""1000.0"": 0.000615393166107681, ""10000.0"": 4.204539963767786e-08, ""3000.0"": 4.23842874802634e-08, ""30000.0"": 4.204539963767786e-08, ""inf"": 4.204539963767786e-08}",0.12681299279433242,0.04021741668149736,100023,100031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),2.0826235655410177e-10,3.220036121200526e-09,5.077578993994393,2078,2504,99850229833351.25,1.445251768849378e-08,3.962874866409041e-08,1.2073696160621157e-08,3.9497709909054365e-08,False,7.105427357601002e-15,1.6681100944992977e-14,2.3756762088564543e-09,2.1736593966188806e-09,2.2836308025822403,15.004035497307719,6.32874529111774e-09,2.641206005624372e-09,183.98511804705777,ball,10000.0,activation,k-7
elasticity-2d,1,500,8016,1024,7,10,2.0,12808,3.4087331707566874e-14,0.0,4.225630080845281e-08,"{""1000.0"": 0.000617584584415093, ""10000.0"": 4.225630080845281e-08, ""3000.0"": 4.2331047759117064e-08, ""30000.0"": 4.225630080845281e-08, ""inf"": 4.225630080845281e-08}",0.12681299279433242,0.04021741668149736,200023,200031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),2.1362615254668803e-10,3.2746757356078527e-09,4.731540648004739,2067,2504,99557695282486.4,1.4655591547011225e-08,3.988656173258662e-08,1.2301143223893972e-08,3.975190945947206e-08,False,7.105427357601002e-14,6.57529586334249e-14,2.3654522495545473e-09,2.264538988062728e-09,2.2836308025822403,15.004035497307719,6.417671162273365e-09,2.658388920750271e-09,194.26334291184477,ball,10000.0,activation,k-7
elasticity-2d,2,500,8016,1024,7,10,2.0,12808,3.261186979714068e-14,0.0,4.215259823351186e-08,"{""1000.0"": 0.0006155253659211751, ""10000.0"": 4.215259823351186e-08, ""3000.0"": 4.25360224232108e-08, ""30000.0"": 4.215259823351186e-08, ""inf"": 4.215259823351186e-08}",0.12681299279433242,0.04021741668149736,300023,300031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),2.0761127276172783e-10,3.659662062411534e-09,4.699289071992098,2073,2504,99423302524862.53,1.4565520112370735e-08,3.9678441209805414e-08,1.2376424658273952e-08,3.950930992094054e-08,False,1.8474111129762605e-13,6.38378239159465e-15,2.6785175099386164e-09,2.493726199887726e-09,2.2836308025822403,15.004035497307719,6.378228957106646e-09,2.6445179509822675e-09,192.3780905164697,ball,10000.0,activation,k-7
elasticity-2d,3,500,8016,1024,7,10,2.0,12808,3.244087236928213e-14,0.0,4.224082401926828e-08,"{""1000.0"": 0.0006131359946670934, ""10000.0"": 4.224082401926828e-08, ""3000.0"": 4.256385411919214e-08, ""30000.0"": 4.224082401926828e-08, ""inf"": 4.224082401926828e-08}",0.12681299279433242,0.04021741668149736,400023,400031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),2.137665153371449e-10,3.4592462281312277e-09,4.697007771996141,2067,2504,99378717938471.27,1.5242475929691525e-08,3.951762718664585e-08,1.2894944878229235e-08,3.9365930371272706e-08,False,4.263256414560601e-14,-8.329448242250237e-14,2.5231299800945315e-09,2.3664740798048677e-09,2.2836308025822403,15.004035497307719,6.674667337844598e-09,2.633799899616125e-09,178.63739185024087,ball,10000.0,activation,k-7
elasticity-2d,4,500,8016,1024,7,10,2.0,12808,3.177676393082021e-14,0.0,4.254286406413137e-08,"{""1000.0"": 0.0006136778853221414, ""10000.0"": 4.254286406413137e-08, ""3000.0"": 4.2760466513894065e-08, ""30000.0"": 4.254286406413137e-08, ""inf"": 4.254286406413137e-08}",0.12681299279433242,0.04021741668149736,500023,500031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),2.2073045716112043e-10,4.015031985587849e-09,4.938899131993821,2075,2504,99664537269189.81,1.535508618929502e-08,3.9788759185587426e-08,1.3058516870329582e-08,3.9585665027676044e-08,False,1.4210854715202004e-14,-7.203959651036485e-14,3.0940471361393687e-09,2.5587798194923445e-09,2.2836308025822403,15.004035497307719,6.723979275429326e-09,2.651870504620374e-09,194.8514362448639,ball,10000.0,activation,k-7
elasticity-2d,5,500,8016,1024,7,10,2.0,12808,2.1466010649466196e-14,0.0,4.276628268193119e-08,"{""1000.0"": 0.0006264629620957643, ""10000.0"": 4.3025967692296284e-08, ""3000.0"": 4.276628268193119e-08, ""30000.0"": 4.315849575639634e-08, ""inf"": 4.315849575639634e-08}",0.12681299279433242,0.04021741668149736,600023,600031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),2.1568331515241093e-10,3.2931888329509286e-09,4.8690576829976635,2072,2504,98990183098486.69,1.4933975907025566e-08,4.014621041600673e-08,1.253794020519047e-08,4.001091248743041e-08,True,1.4210854715202004e-14,-2.3897550605056495e-14,2.3660542393331547e-09,2.2906069121537e-09,2.2836308025822403,15.004035497307719,6.539575438437251e-09,2.675694177290533e-09,59.95160633396365,ball,3000.0,activation,k-7
elasticity-2d,6,500,8016,1024,7,10,2.0,12808,4.307228478415187e-14,0.0,4.271528297836091e-08,"{""1000.0"": 0.0006118615321579234, ""10000.0"": 4.271528297836091e-08, ""3000.0"": 4.2823320631265904e-08, ""30000.0"": 4.271528297836091e-08, ""inf"": 4.271528297836091e-08}",0.12681299279433242,0.04021741668149736,700023,700031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),2.0745054669518767e-10,3.601390855953395e-09,4.935206674002984,2068,2504,99874934572418.69,1.4884261610695647e-08,4.020651104141179e-08,1.2325123188735933e-08,4.004489373223287e-08,False,1.4210854715202004e-14,-7.43988204376933e-14,2.5383946780588256e-09,2.554714965656122e-09,2.2836308025822403,15.004035497307719,6.51780559005646e-09,2.679713137750596e-09,189.9418604703785,ball,10000.0,activation,k-7
elasticity-2d,7,500,8016,1024,7,10,2.0,12808,2.7591750654401147e-14,0.0,4.270336504284447e-08,"{""1000.0"": 0.0006127744622200018, ""10000.0"": 4.3681420799910705e-08, ""3000.0"": 4.270336504284447e-08, ""30000.0"": 4.3681420799910705e-08, ""inf"": 4.3681420799910705e-08}",0.12681299279433242,0.04021741668149736,800023,800031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),2.1426160735215622e-10,3.6173469342600814e-09,4.72111373100779,2060,2504,98682913156779.34,1.4811402151936193e-08,4.0144661525705216e-08,1.2709592423616721e-08,3.9981353781114464e-08,True,4.973799150320701e-14,-7.355227538141662e-16,2.7300417735763183e-09,2.373198423505518e-09,2.2836308025822403,15.004035497307719,6.4859004945931015e-09,2.6755909457098163e-09,59.950913813951416,ball,3000.0,activation,k-7
elasticity-2d,8,500,8016,1024,7,10,2.0,12808,5.2365113466407224e-14,0.0,4.210813586222909e-08,"{""1000.0"": 0.0006162581959133527, ""10000.0"": 4.210813586222909e-08, ""3000.0"": 4.2425203547320887e-08, ""30000.0"": 4.210813586222909e-08, ""inf"": 4.210813586222909e-08}",0.12681299279433242,0.04021741668149736,900023,900031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),2.0075526163737716e-10,3.2566524167230276e-09,4.6413473529974,2075,2504,99853139455524.73,1.4321112250036899e-08,3.986285524588891e-08,1.2088999282239309e-08,3.972960411823084e-08,False,1.9895196601282805e-13,3.7941871866564725e-14,2.3137976160580073e-09,2.2917516347266383e-09,2.2836308025822403,15.004035497307719,6.271202960585024e-09,2.6568089133781233e-09,194.445537743515,ball,10000.0,activation,k-7
elasticity-2d,9,500,8016,1024,7,10,2.0,12808,3.3856967160284827e-14,0.0,4.2555545235397e-08,"{""1000.0"": 0.0006134976182522139, ""10000.0"": 4.288299243809524e-08, ""3000.0"": 4.2555545235397e-08, ""30000.0"": 4.288299243809524e-08, ""inf"": 4.288299243809524e-08}",0.12681299279433242,0.04021741668149736,1000023,1000031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),2.250650784113043e-10,3.4020762958798952e-09,4.678463910007849,2069,2504,99198357118250.66,1.4482080148873579e-08,4.020303558437445e-08,1.2255473372716197e-08,4.0058831074751674e-08,True,0.0,-1.2170819907453279e-14,2.4689565583623157e-09,2.3405932230756324e-09,2.2836308025822403,15.004035497307719,6.341690667553533e-09,2.679481502932219e-09,59.95214068819872,ball,3000.0,activation,k-7
elasticity-2d,0,500,8016,1024,9,10,2.0,12808,3.194498273687614e-14,0.0,5.180242840064289e-10,"{""1000.0"": 5.180242840064289e-10, ""10000.0"": 5.180242840064289e-10, ""3000.0"": 5.180242840064289e-10, ""30000.0"": 5.180242840064289e-10, ""inf"": 5.180242840064289e-10}",0.14900133149398548,0.0281139084009625,100023,100031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),3.494412073172887e-12,3.042972299581307e-10,4.7636905730032595,1270,2504,99909382476976.67,2.2095812847271747e-10,4.689245709178545e-10,2.647101162779532e-10,3.567820750126083e-10,False,4.618527782440651e-14,-6.63358257213531e-15,2.1806106780823479e-10,2.1224084165523822e-10,2.2836308025822403,15.004035497307719,9.675737786636381e-11,3.12532299061807e-11,14.372081442419807,ball,1000.0,activation,k-9
