model,run,N,Q,K,activation_power,ritz_degree,ritz_ratio,projection_samples,projection_gram_residual,boundary_residual,validation_score,hyperparameter_scores,parameter_covering_radius,parameter_separation,projection_seed,training_seed,system_backend,direct_solver,direct_rcond,manufactured_solution,nu,name,r_c,r_e,abs_u,abs_M,wall_time,rank,columns,condition_estimate,w_h2_error,M_hdivdiv_error,coefficient_ball_active,coefficient_norm,algorithm,hyperparameter,study,configuration
plate,9,1000,8008,2025,3,10,2.0,12808,2.7758477380170766e-14,0.0,0.2555407710491114,"{""100.0"": 77.00291703824952, ""1000.0"": 55.40815923019713, ""10000.0"": 0.2555407710491114, ""100000.0"": 0.2672176611253868, ""1000000.0"": 0.6602785261445441, ""inf"": 940.7830923316823}",0.1056228430272371,0.01775358374693883,1000023,1000031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ball),0.05011046438621696,0.31120065241826717,3.9294971025104806e-05,0.0010063115851410614,9.899796362005873,3893,4004,96189897224697.03,0.04924239939684897,0.3112022794398549,True,158.03488531027594,ball,10000.0,activation,k-3
plate,9,1000,8008,2025,3,10,2.0,12808,2.7758477380170766e-14,0.0,0.2540061361600545,"{""1e-05"": 0.2562360891859911, ""1e-06"": 0.2540061361600545, ""1e-08"": 0.2667713083097682, ""1e-10"": 1.3107118356473662, ""1e-12"": 75.01414140613304, ""1e-14"": 790.8627372887424}",0.1056228430272371,0.01775358374693883,1000023,1000031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ridge),0.05238461363173943,0.31006860903464095,3.955905374740209e-05,0.00165992412257006,9.734079838002799,1928,4004,995554.5085969046,0.049773933896671695,0.31007305212928404,True,134.9875007276359,ridge,1e-06,activation,k-3
plate,9,1000,8008,2025,3,10,2.0,12808,2.7758477380170766e-14,0.0,0.2569278553894971,"{""1e-06"": 0.2569278553894971, ""1e-08"": 0.26705214202762395, ""1e-10"": 0.6337733351039576, ""1e-12"": 65.64767721607879, ""1e-14"": 940.7830923316823}",0.1056228430272371,0.01775358374693883,1000023,1000031,direct,streaming_tsqr,1e-14,trig,0.3,LS(tsvd),0.052830866487530784,0.31180969672855063,3.8231275712620805e-05,0.001594245924434149,9.793950865991064,1928,4004,995554.5085969046,0.050026303576612696,0.31181377229689244,False,147.0607422307775,tsvd,1e-06,activation,k-3
plate,0,1000,8008,2025,5,10,2.0,12808,2.15358688736951e-14,0.0,0.00198326103781835,"{""100.0"": 73.4058449562982, ""1000.0"": 59.67230846613585, ""10000.0"": 10.867503152809974, ""100000.0"": 0.00198326103781835, ""1000000.0"": 0.0022686868115479536, ""inf"": 0.017690903212932797}",0.1056228430272371,0.01775358374693883,100023,100031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ball),0.00034588283615918903,0.00240398185402486,2.4296015789125637e-07,4.453119590343635e-06,10.321171752992086,3797,4004,99813695247640.9,0.0003445487151030399,0.0024039859784855005,True,1580.3488530777684,ball,100000.0,activation,k-5
plate,0,1000,8008,2025,5,10,2.0,12808,2.15358688736951e-14,0.0,0.001975232677112602,"{""1e-05"": 2.4368125224592587, ""1e-06"": 0.19837666773613183, ""1e-08"": 0.0026115093947527653, ""1e-10"": 0.001975232677112602, ""1e-12"": 0.002425193703159236, ""1e-14"": 0.012407868906166115}",0.1056228430272371,0.01775358374693883,100023,100031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ridge),0.0003472847573449878,0.0024010801215165753,2.446822640770676e-07,4.648793222388646e-06,10.12822576200415,2389,4004,9991577896.9272,0.0003453282484008624,0.002401084621836656,True,1164.4312367905213,ridge,1e-10,activation,k-5
plate,0,1000,8008,2025,5,10,2.0,12808,2.15358688736951e-14,0.0,0.002046245042642083,"{""1e-06"": 0.247126207233691, ""1e-08"": 0.0024720462605405395, ""1e-10"": 0.002046245042642083, ""1e-12"": 0.0025023633609551777, ""1e-14"": 0.017690903212932797}",0.1056228430272371,0.01775358374693883,100023,100031,direct,streaming_tsqr,1e-14,trig,0.3,LS(tsvd),0.0003539134587567287,0.0024485166604885996,2.3771348880247941e-07,5.953578370697207e-06,10.18282765999902,2389,4004,9991577896.9272,0.00034895163124614294,0.0024485238985530976,False,1294.2073738297786,tsvd,1e-10,activation,k-5
plate,1,1000,8008,2025,5,10,2.0,12808,2.521855597617783e-14,0.0,0.0023728091875321157,"{""100.0"": 73.5406379237905, ""1000.0"": 59.87720390439658, ""10000.0"": 10.906408124244583, ""100000.0"": 0.0023728091875321157, ""1000000.0"": 0.027259422944242148, ""inf"": 0.09831861750336901}",0.1056228430272371,0.01775358374693883,200023,200031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ball),0.00034693269629116437,0.002762533960036766,2.8613393430689455e-07,4.549761393574152e-06,10.414923431002535,3787,4004,98231261365620.75,0.0003448139160844887,0.0027625377066540025,True,1580.3488530943723,ball,100000.0,activation,k-5
plate,1,1000,8008,2025,5,10,2.0,12808,2.521855597617783e-14,0.0,0.0021719782504788085,"{""1e-05"": 2.476287159475745, ""1e-06"": 0.20287825456982903, ""1e-08"": 0.0028300649718179228, ""1e-10"": 0.0021719782504788085, ""1e-12"": 0.035917352351310626, ""1e-14"": 0.12997649214268742}",0.1056228430272371,0.01775358374693883,200023,200031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ridge),0.00034869701873237353,0.002596718623748649,2.829073206594851e-07,4.694856783279668e-06,10.23100777300715,2384,4004,9971703966.94831,0.0003459358100076595,0.0025967228678862313,True,1162.6502266185737,ridge,1e-10,activation,k-5
plate,1,1000,8008,2025,5,10,2.0,12808,2.521855597617783e-14,0.0,0.002336463437135416,"{""1e-06"": 0.2499037756963536, ""1e-08"": 0.002590611357029564, ""1e-10"": 0.002336463437135416, ""1e-12"": 0.03726870084386749, ""1e-14"": 0.09831861750336901}",0.1056228430272371,0.01775358374693883,200023,200031,direct,streaming_tsqr,1e-14,trig,0.3,LS(tsvd),0.00035018900950370386,0.0027319709778552688,2.7081981976680095e-07,4.982566581812779e-06,10.279123215004802,2384,4004,9971703966.94831,0.00034700536459547946,0.0027319755214520527,False,1286.7448213706332,tsvd,1e-10,activation,k-5
plate,2,1000,8008,2025,5,10,2.0,12808,2.1287957819785886e-14,0.0,0.002118559287524971,"{""100.0"": 73.38779868148478, ""1000.0"": 59.69489031082674, ""10000.0"": 10.895911956913773, ""100000.0"": 0.002118559287524971, ""1000000.0"": 0.0022250859722332188, ""inf"": 0.018280423217692864}",0.1056228430272371,0.01775358374693883,300023,300031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ball),0.00035100768086111165,0.0025136182512380174,1.842329582122738e-07,4.675206423614561e-06,10.0585429710045,3786,4004,91403396837682.42,0.0003486285567845473,0.002513622599061357,True,1580.348853148499,ball,100000.0,activation,k-5
plate,2,1000,8008,2025,5,10,2.0,12808,2.1287957819785886e-14,0.0,0.0020841599206847367,"{""1e-05"": 2.4480942453686745, ""1e-06"": 0.19954737171526093, ""1e-08"": 0.002677292547439373, ""1e-10"": 0.0020841599206847367, ""1e-12"": 0.0022776161321310844, ""1e-14"": 0.017892257566828978}",0.1056228430272371,0.01775358374693883,300023,300031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ridge),0.00035181535296754875,0.00249208404091336,1.823845195973996e-07,4.830216031233084e-06,9.876459612001781,2386,4004,9963262844.065235,0.00034886160893781966,0.002492088721928248,True,1177.991672638936,ridge,1e-10,activation,k-5
plate,2,1000,8008,2025,5,10,2.0,12808,2.1287957819785886e-14,0.0,0.002135331770926101,"{""1e-06"": 0.24067734118301404, ""1e-08"": 0.002508995551407252, ""1e-10"": 0.002135331770926101, ""1e-12"": 0.002260550439175408, ""1e-14"": 0.018280423217692864}",0.1056228430272371,0.01775358374693883,300023,300031,direct,streaming_tsqr,1e-14,trig,0.3,LS(tsvd),0.000353249818497785,0.0025326848493404898,1.855079205488003e-07,5.029662150490739e-06,9.925313008992816,2386,4004,9963262844.065235,0.00034984454187799905,0.002532689843541883,False,1215.4444020927801,tsvd,1e-10,activation,k-5
plate,3,1000,8008,2025,5,10,2.0,12808,3.593969606488291e-14,0.0,0.0019881264313990135,"{""100.0"": 73.36153067385256, ""1000.0"": 59.63532618204047, ""10000.0"": 10.867157962213218, ""100000.0"": 0.0019881264313990135, ""1000000.0"": 0.002106406816255923, ""inf"": 0.025592820462083207}",0.1056228430272371,0.01775358374693883,400023,400031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ball),0.00035031097937439327,0.0024081762602183956,4.315185729559102e-07,4.78299377304732e-06,9.757885591010563,3782,4004,96971684660532.62,0.0003486493552265235,0.0024081810100797844,True,1580.3488530659477,ball,100000.0,activation,k-5
plate,3,1000,8008,2025,5,10,2.0,12808,3.593969606488291e-14,0.0,0.0019815829650494127,"{""1e-05"": 2.495606762559816, ""1e-06"": 0.21101309925431389, ""1e-08"": 0.0026305812254460246, ""1e-10"": 0.0019815829650494127, ""1e-12"": 0.00216122025245554, ""1e-14"": 0.020246668570144892}",0.1056228430272371,0.01775358374693883,400023,400031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ridge),0.000351328871909819,0.0024099322794613725,4.332496718101566e-07,4.962192937207491e-06,9.593262160007725,2380,4004,9994086415.23281,0.0003489833631163984,0.0024099373881801647,True,1163.7017112435403,ridge,1e-10,activation,k-5
plate,3,1000,8008,2025,5,10,2.0,12808,3.593969606488291e-14,0.0,0.0020362195012956874,"{""1e-06"": 0.2533314418525069, ""1e-08"": 0.0024591923097336582, ""1e-10"": 0.0020362195012956874, ""1e-12"": 0.0021971919381135944, ""1e-14"": 0.025592820462083207}",0.1056228430272371,0.01775358374693883,400023,400031,direct,streaming_tsqr,1e-14,trig,0.3,LS(tsvd),0.00035369329844516645,0.0024527544717039126,4.348731394896544e-07,5.5379434745897525e-06,9.659901164006442,2380,4004,9994086415.23281,0.00035016994193430844,0.002452760723609514,False,1319.6303753992015,tsvd,1e-10,activation,k-5
