model,run,N,Q,K,activation_power,ritz_degree,ritz_ratio,projection_samples,projection_gram_residual,boundary_residual,validation_score,hyperparameter_scores,parameter_covering_radius,parameter_separation,projection_seed,training_seed,system_backend,direct_solver,direct_rcond,manufactured_solution,nu,name,u_l2_error,sigma_l2_error,wall_time,rank,columns,condition_estimate,u_h1_error,sigma_hdiv_error,constitutive_residual,equilibrium_residual,coefficient_ball_active,trace_residual,continuous_trace_mean,sigma_deviatoric_l2_error,sigma_hydrostatic_l2_error,u_h1_exact_norm,sigma_hdiv_exact_norm,relative_u_h1_error,relative_sigma_hdiv_error,coefficient_norm,algorithm,hyperparameter,study,configuration
elasticity-3d,0,400,6416,1000,7,7,2.0,16384,4.882425868426553e-14,0.0,2.655506173130322e-07,"{""inf"": 2.655506173130322e-07}",0.4455552001875672,0.07424497432503585,100023,100031,direct,streaming_tsqr,1e-13,hu_zhang,0.3333333333333333,LS(ball),5.2483774379543905e-11,1.0594068244906516e-08,16.58667429801426,3270,3608,9994065911290.14,2.5849368938282626e-09,2.655291845126166e-07,6.5833147721826956e-09,2.6531775957511294e-07,False,9.237055564881302e-14,-9.336975637097567e-14,5.921295396413473e-09,8.784790424714142e-09,2.484440469088451,17.339486087476107,1.0404503251296192e-09,1.5313555613646585e-08,67.39927454224558,ball,inf,main,N-400
elasticity-3d,1,400,6416,1000,7,7,2.0,16384,5.768591241645109e-14,0.0,1.68026331168792e-07,"{""inf"": 1.68026331168792e-07}",0.4455552001875672,0.07424497432503585,200023,200031,direct,streaming_tsqr,1e-13,hu_zhang,0.3333333333333333,LS(ball),6.387053693661373e-11,1.060828041539223e-08,16.15878023998812,3262,3608,9982491006784.793,3.4508401327858223e-09,1.679065579497486e-07,7.3756408134950735e-09,1.675711090527263e-07,False,5.1514348342607263e-14,-6.938893903907228e-16,6.611039320962798e-09,8.29637104210498e-09,2.484440469088451,17.339486087476107,1.3889808090479006e-09,9.68347949314504e-09,63.04352570513382,ball,inf,main,N-400
elasticity-3d,2,400,6416,1000,7,7,2.0,16384,4.998591317242425e-14,0.0,1.9451726523507385e-07,"{""inf"": 1.9451726523507385e-07}",0.4455552001875672,0.07424497432503585,300023,300031,direct,streaming_tsqr,1e-13,hu_zhang,0.3333333333333333,LS(ball),5.143504209696654e-11,1.154245056071886e-08,16.033759967016522,3245,3608,9828124839073.021,2.6287948003779114e-09,1.9444915199240878e-07,8.07287878499142e-09,1.9410627126813872e-07,False,1.7763568394002505e-15,-1.634803403760543e-14,7.564201430952285e-09,8.718429999639757e-09,2.484440469088451,17.339486087476107,1.0581033569069274e-09,1.1214239626908823e-08,65.78348826748942,ball,inf,main,N-400
elasticity-3d,3,400,6416,1000,7,7,2.0,16384,6.387590167758921e-14,0.0,4.0180981428122884e-07,"{""inf"": 4.0180981428122884e-07}",0.4455552001875672,0.07424497432503585,400023,400031,direct,streaming_tsqr,1e-13,hu_zhang,0.3333333333333333,LS(ball),5.325216650644421e-11,1.158939491321944e-08,16.586501903977478,3237,3608,9900083985670.29,2.7971764648553633e-09,4.017735857597629e-07,6.411693308941733e-09,4.016063995254595e-07,False,6.039613253960852e-14,-4.113376306236205e-14,5.55711416864812e-09,1.0170179770838221e-08,2.484440469088451,17.339486087476107,1.1258778383535412e-09,2.3171020394309973e-08,58.63228782549162,ball,inf,main,N-400
elasticity-3d,4,400,6416,1000,7,7,2.0,16384,4.097945708585488e-14,0.0,1.6410731977457091e-07,"{""inf"": 1.6410731977457091e-07}",0.4455552001875672,0.07424497432503585,500023,500031,direct,streaming_tsqr,1e-13,hu_zhang,0.3333333333333333,LS(ball),7.7799757761345e-11,1.0510532312756851e-08,15.798539579001954,3269,3608,9843534322665.328,3.968286384429005e-09,1.6403003290317363e-07,7.465243516710745e-09,1.6369294549466303e-07,False,3.907985046680551e-14,-2.9753977059954195e-14,6.733072965009182e-09,8.070750767144798e-09,2.484440469088451,17.339486087476107,1.5972555727547706e-09,9.45991317595327e-09,63.56062690392026,ball,inf,main,N-400
elasticity-3d,5,400,6416,1000,7,7,2.0,16384,5.069322843273828e-14,0.0,3.75320159161289e-07,"{""inf"": 3.75320159161289e-07}",0.4455552001875672,0.07424497432503585,600023,600031,direct,streaming_tsqr,1e-13,hu_zhang,0.3333333333333333,LS(ball),6.810926330547306e-11,1.057792119802134e-08,16.614748334977776,3259,3608,9963475068271.3,3.752032630571223e-09,3.753004332705892e-07,7.266402862613032e-09,3.75151333192647e-07,False,0.0,1.2878587085651816e-14,6.429102279716968e-09,8.399944091985807e-09,2.484440469088451,17.339486087476107,1.5102123304036564e-09,2.164426508243861e-08,65.28750716260524,ball,inf,main,N-400
elasticity-3d,6,400,6416,1000,7,7,2.0,16384,4.689180663589384e-14,0.0,1.6338774667115342e-07,"{""inf"": 1.6338774667115342e-07}",0.4455552001875672,0.07424497432503585,700023,700031,direct,streaming_tsqr,1e-13,hu_zhang,0.3333333333333333,LS(ball),6.451077688790557e-11,1.0707419892653832e-08,16.49444177999976,3261,3608,9780145244500.527,3.128080271214498e-09,1.633247662747742e-07,6.7393699767549704e-09,1.6297340408162313e-07,False,2.842170943040401e-14,-5.900835375882707e-14,6.062052739103124e-09,8.826117909133737e-09,2.484440469088451,17.339486087476107,1.2590683134227807e-09,9.419239154541017e-09,61.37341590474763,ball,inf,main,N-400
elasticity-3d,7,400,6416,1000,7,7,2.0,16384,6.833999876886528e-14,0.0,2.3600438429758363e-07,"{""inf"": 2.3600438429758363e-07}",0.4455552001875672,0.07424497432503585,800023,800031,direct,streaming_tsqr,1e-13,hu_zhang,0.3333333333333333,LS(ball),6.105279153841499e-11,1.1449325921223656e-08,16.484606437006732,3247,3608,9748501111028.793,3.060259120913389e-09,2.3596303928074226e-07,8.216209403709362e-09,2.3568510526241302e-07,False,7.105427357601002e-14,-8.409939411535561e-15,7.641622480187885e-09,8.525999643484104e-09,2.484440469088451,17.339486087476107,1.231769953431892e-09,1.3608421731205325e-08,63.971195715638906,ball,inf,main,N-400
elasticity-3d,8,400,6416,1000,7,7,2.0,16384,5.4639107509654863e-14,0.0,2.981920093301482e-07,"{""inf"": 2.981920093301482e-07}",0.4455552001875672,0.07424497432503585,900023,900031,direct,streaming_tsqr,1e-13,hu_zhang,0.3333333333333333,LS(ball),4.0973964568144767e-11,1.1682496773728133e-08,16.561002406990156,3232,3608,9858008417046.688,2.011137863350318e-09,2.981686549869112e-07,8.06464376252125e-09,2.979397020973128e-07,False,4.618527782440651e-14,-3.450018049022674e-14,7.651829482725957e-09,8.827810398703294e-09,2.484440469088451,17.339486087476107,8.094932796229209e-10,1.719593380580473e-08,63.08275199973096,ball,inf,main,N-400
elasticity-3d,9,400,6416,1000,7,7,2.0,16384,5.4065530929731565e-14,0.0,3.682221593880192e-07,"{""inf"": 3.682221593880192e-07}",0.4455552001875672,0.07424497432503585,1000023,1000031,direct,streaming_tsqr,1e-13,hu_zhang,0.3333333333333333,LS(ball),4.7910714831699634e-11,1.2720241761412972e-08,16.495475445030024,3236,3608,9953347932609.291,2.441779891026931e-09,3.6817497695515204e-07,9.155830135326849e-09,3.679551726847415e-07,False,7.105427357601002e-15,-4.3770542745846797e-14,8.676837177453775e-09,9.301454029599384e-09,2.484440469088451,17.339486087476107,9.828288990650792e-10,2.1233326933551735e-08,68.20183139069702,ball,inf,main,N-400
elasticity-3d,0,600,9616,1331,7,7,2.0,16384,6.117792226528812e-14,0.0,1.1578391868507099e-07,"{""inf"": 1.1578391868507099e-07}",0.3387830164013777,0.06420101316924444,100023,100031,direct,streaming_tsqr,1e-13,hu_zhang,0.3333333333333333,LS(ball),2.2232837894128362e-11,3.482185284093482e-09,45.21613510098541,4714,5408,9982327416906.36,1.1097614105282123e-09,1.1578189239271308e-07,2.1121448970698045e-09,1.1572951651020164e-07,False,5.3290705182007514e-14,6.736278201913137e-14,1.8226512882948318e-09,2.9670788048237605e-09,2.484440469088451,17.339486087476107,4.466846456318542e-10,6.6773543234559615e-09,51.12970141132827,ball,inf,main,N-600
elasticity-3d,1,600,9616,1331,7,7,2.0,16384,5.793487313335675e-14,0.0,4.317845205082676e-08,"{""inf"": 4.317845205082676e-08}",0.3387830164013777,0.06420101316924444,200023,200031,direct,streaming_tsqr,1e-13,hu_zhang,0.3333333333333333,LS(ball),1.6067012766794098e-11,2.8912265290758054e-09,45.05869243000052,4715,5408,9850979070412.383,8.601463502763984e-10,4.318151177211968e-08,1.8867882952765387e-09,4.3084611731838534e-08,False,3.552713678800501e-14,-4.884981308350689e-15,1.7005311275469884e-09,2.3382439407973444e-09,2.484440469088451,17.339486087476107,3.462133067700305e-10,2.490357070231086e-09,50.203120307063415,ball,inf,main,N-600
elasticity-3d,2,600,9616,1331,7,7,2.0,16384,6.289472014648456e-14,0.0,7.795403764675095e-08,"{""inf"": 7.795403764675095e-08}",0.3387830164013777,0.06420101316924444,300023,300031,direct,streaming_tsqr,1e-13,hu_zhang,0.3333333333333333,LS(ball),2.1298748352807173e-11,3.068597430596047e-09,44.76899032498477,4697,5408,9965186281586.799,1.2133992836784758e-09,7.794786262579422e-08,2.3873470365588096e-09,7.788743799701354e-08,False,1.3855583347321954e-13,4.696243394164412e-14,2.1956261572006914e-09,2.143715458934974e-09,2.484440469088451,17.339486087476107,4.88399419819335e-10,4.495396359070531e-09,51.6892023428615,ball,inf,main,N-600
elasticity-3d,3,600,9616,1331,7,7,2.0,16384,5.888513935074364e-14,0.0,1.537163019124271e-07,"{""inf"": 1.537163019124271e-07}",0.3387830164013777,0.06420101316924444,400023,400031,direct,streaming_tsqr,1e-13,hu_zhang,0.3333333333333333,LS(ball),2.1518559203107465e-11,3.906834287421825e-09,44.810128866985906,4679,5408,9958009459831.227,1.209547528937176e-09,1.5370785133252574e-07,2.411537373682988e-09,1.5365819277575946e-07,False,4.796163466380676e-14,3.855249453010856e-14,2.065884526600859e-09,3.3159425918019065e-09,2.484440469088451,17.339486087476107,4.868490688291529e-10,8.864614012034948e-09,49.96095832430244,ball,inf,main,N-600
elasticity-3d,4,600,9616,1331,7,7,2.0,16384,5.792902057795745e-14,0.0,5.547087248609097e-08,"{""inf"": 5.547087248609097e-08}",0.3387830164013777,0.06420101316924444,500023,500031,direct,streaming_tsqr,1e-13,hu_zhang,0.3333333333333333,LS(ball),2.2559711297161403e-11,2.8967354790045615e-09,45.666593405010644,4695,5408,9967617738507.799,1.250194034569192e-09,5.547012705334945e-08,2.037447984755409e-09,5.539443942201606e-08,False,1.3500311979441904e-13,-7.038813976123492e-14,1.770625985983351e-09,2.2925880687738633e-09,2.484440469088451,17.339486087476107,5.032094953065597e-10,3.1990640768421726e-09,50.522122441497984,ball,inf,main,N-600
elasticity-3d,5,600,9616,1331,7,7,2.0,16384,5.46988695331095e-14,0.0,1.4275174357591882e-07,"{""inf"": 1.4275174357591882e-07}",0.3387830164013777,0.06420101316924444,600023,600031,direct,streaming_tsqr,1e-13,hu_zhang,0.3333333333333333,LS(ball),1.8893463673343625e-11,3.396370755867174e-09,44.9420003160194,4706,5408,9863565886473.236,1.0490037671001898e-09,1.427511501224476e-07,2.191625788319524e-09,1.4271074075545351e-07,False,7.105427357601002e-15,-3.722022690055837e-14,1.904560993685166e-09,2.8121133925648755e-09,2.484440469088451,17.339486087476107,4.2222938329654266e-10,8.232720935458019e-09,49.7800879496047,ball,inf,main,N-600
elasticity-3d,6,600,9616,1331,7,7,2.0,16384,5.1785745184673167e-14,0.0,5.325100480290431e-08,"{""inf"": 5.325100480290431e-08}",0.3387830164013777,0.06420101316924444,700023,700031,direct,streaming_tsqr,1e-13,hu_zhang,0.3333333333333333,LS(ball),1.6838282038953745e-11,3.074926549657848e-09,45.11319983997964,4704,5408,9852643761413.805,8.344549479280505e-10,5.326452535687266e-08,2.1320859432232428e-09,5.317569452491561e-08,False,7.638334409421077e-14,8.737455203799982e-14,1.999969239504763e-09,2.3356575791038927e-09,2.484440469088451,17.339486087476107,3.358723858793906e-10,3.0718629772623045e-09,50.31852205182353,ball,inf,main,N-600
elasticity-3d,7,600,9616,1331,7,7,2.0,16384,7.56391833144968e-14,0.0,4.756679231521995e-08,"{""inf"": 4.756679231521995e-08}",0.3387830164013777,0.06420101316924444,800023,800031,direct,streaming_tsqr,1e-13,hu_zhang,0.3333333333333333,LS(ball),1.649026365087562e-11,3.2242058507386664e-09,45.13336143401102,4693,5408,9997678424106.31,9.192416836241238e-10,4.7561791264048574e-08,2.1770308718201417e-09,4.745238123505489e-08,False,5.861977570020827e-14,5.342948306008566e-14,1.9962914860889707e-09,2.5318617005093573e-09,2.484440469088451,17.339486087476107,3.6999948079311253e-10,2.742975831238811e-09,51.14877190362935,ball,inf,main,N-600
